prompt,link
"Have you seen my technique on making video game elements on checkerboards with Midjourney?

If not, check out the tutorial below.

You can use that method and the following prompt to make some awesome scenes:

isometric [scene], white background, unreal engine --style raw… Show more",https://twitter.com/chaseleantj/status/1706673963781562423
"Big Fantasy Fan?

Grab these 114 Mythical Creature Midjourney Prompts

To get it:

1. RT this tweet
2. Reply 'FANTASY'
3. Follow me 

  

Must follow or can't DM   

P.S.
Grab them while you can",https://twitter.com/ItsAivik/status/1707855317176901887
"Listen to the sounds of the mountains, the gurgling streams, the sounds of wild birds, to immerse yourself in nature and relieve your stress and fatigue.",https://twitter.com/DauthanhLong/status/1707361953050693751
"Consistent Character by The Split Screen Method Midjourney 5.2 Remix then expanded in Canva Magic
  
See My Ai Master Peice Images",https://twitter.com/shahid_rsr/status/1710566137128526118
Our eyes met,https://twitter.com/Magicianug/status/1708860851229528445
"Thank you for the tag 

, and this awesome prompt, I tried with cyberpunk wolf, this is what I got with Midjourney V5.2 and Bing AI image creator 

, 

, 

, 

, 

 wanna try this prompt ?  (sorry if double)",https://twitter.com/Alin_Reaper05/status/1709576895065423948
Time's abstract device,https://twitter.com/theartofweb/status/1711060768576221661
"Made during church today (I’m running slides)

(Conjured via Midjourney)",https://twitter.com/SevenLacroix/status/1708547732426944779
"MIDJOURNEY PROMPT SHARE:
Glowing Cyberpunk Minimalism 

All images share the same prompt (below). Different generations. 

Sample Prompt:
illustration, cyberpunk, minimalismcore, elegant, glowing contrast, colourful, --ar 4:5

Try it out! And share your results.",https://twitter.com/PromptlyAI_YT/status/1709312328947335184
"""The Deep View turned me from a novice to a ninja in the AI world!"" 
–A transformed DV Reader",https://twitter.com/theDeepView/status/1701146136088854563/analytics
"A sci-fi series I've been writing for 10+ years. 

I got a bit emotional after finishing this and finally seeing this world come to life 

Here's a trailer for 1 of the factions in the 

 

Wouldn't be possible without 

 &",https://twitter.com/AzeAvora/status/1710781185054613690
It's still Thursday and my thirst for Friday has yet to be sated!,https://twitter.com/Caelitus_/status/1710004923377623169
"There were 363 Midjourney AI Art players yesterday, were you a ?

The answer was Dream!

30%
17%
12%
10%
4%",https://twitter.com/smug_chicken/status/1711690541165936655
Scifi doodles.,https://twitter.com/Creative7Den/status/1709089689544880335
"Today`s   

 mixed - random inspiration

    
  prompt  ALT",https://twitter.com/TraffAlex/status/1710381930783355287
"Thanks for the prompt share  I got these four creations 

 Prompt  Alt",https://twitter.com/artifairy_ai/status/1711682351455982006
Back in Time,https://twitter.com/DevionMinden/status/1713825813131387382
"Name  Wolfgang-sta |    

I love the variation tool on  because with just one new idea, you can completely reinvent your character's story !",https://twitter.com/LouisC44G/status/1709992086861172816
Relax and look inside,https://twitter.com/refisan17/status/1710005500085977579
when the wolves come around,https://twitter.com/entertainingAI/status/1709315820747149656
"UHD Culinary Thanksgivings

https://promptbase.com/prompt/uhd-culinary-thanksgivings…",https://twitter.com/HouseofLe_CA/status/1710025919723954227
Why I Love Midjourney Logo Design Prompts: Professional and Captivating Logo Prompts included!,https://twitter.com/patricksn3ll/status/1707842319179985160
Oh wagieeeee,https://twitter.com/CryptoGiggle/status/1704002377173647655/photo/1
Just got into my Midjourney account from when I tried it out myself.  Found quite some treasures. Should I share them?,https://twitter.com/Optimasubprima/status/1708070713200902169
Rainy Day.,https://twitter.com/sushi_musume_jk/status/1708089810705944909
"Alien Abduction - Starry Encounter

 ·  ·  ·  ·",https://twitter.com/RenAIsauce0/status/1713456561203695746
Red Moon,https://twitter.com/Magicianug/status/1707594575089750310
Fever Hallucinations,https://twitter.com/RaniaMaged18/status/1708293274165727691
"Keith Haring's Black and White Doodle Art: Coloring Book Patterns

Checkout more  http://promptden.com

    -white -art -book -art -haring -patterns",https://twitter.com/promptden/status/1710264902248476719
"Heyo friends! I fell off a ladder in the rain last night and twisted my knee pretty hard. Managed to get inside and sleep.

I can walk, barely. Knee is stiff and painful, tho no bruising  Could use some prayers plz

(Midjourney)",https://twitter.com/SevenLacroix/status/1707410211320037546
"Fantastic places underwater

Share yours!",https://twitter.com/permafrostum/status/1706716573208043582
"""pwease don't share my paid wallpapers from my wallpaper app ""

""I use Midjourney""

pick a struggle lmao",https://twitter.com/luciascarlet/status/1709369192808411247
"** ONE OF TODAY'S MY ORIGINAL WORK **

 

** MY DAILY NFT ART WORK * with ,

Regard a big decision in my digital artwork creation. I fully changed my approach from Digital to AI.

So I changed operation with new collection with AI
https://opensea.io/collection/chairhouse-with-midjourney…",https://twitter.com/chair_house/status/1710268546520146028
Forgotten Beasts,https://twitter.com/LeQuackOd/status/1709961896861024319
Imagine Ornate Overdrive. By: carlosbannon - IG,https://twitter.com/ThnhBoBo126638/status/1707396829778944178
"Want to get the most out of SDXL model for image generation?

This SDXL API guide is all you need:
https://blog.monsterapi.ai/text-to-image-sdxl-api-guide/…",https://twitter.com/Gaurav_vij137/status/1708592125032743400
Good night while watching the full moon.,https://twitter.com/rin22cal51yn/status/1707756067189346648
"𝕋𝕒𝕝𝕖𝕤 𝕗𝕣𝕠𝕞 𝕥𝕙𝕖 ℂ𝕪𝕓𝕖𝕣𝕔𝕣𝕪𝕡𝕥

(Tap the “Show More” button to read the full story)

For the month of October, every evening, I will be posting one of my Midjourney AI art fails from the grave like depths of my digital art files and writing short chilling cyber…",https://twitter.com/HeavyMetalShip/status/1709016092881141974
Hello,https://twitter.com/cap_booya73/status/1704901333952675887
Midjourney better open their API soon,https://twitter.com/cormacnchees/status/1704888038504144926
"angels

 5 default style",https://twitter.com/voxeloops/status/1708122453241933997
"Okay Midjourney & friends:

The feeling of anticipation is growing stronger each day as we eagerly await the next update.  

It's fascinating how a virtual canvas can create such a sense of excitement and curiosity.

In the AI art community, we share a unique connection with… Show more",https://twitter.com/AIEXODUS/status/1705203559791317142
"""The Power of Creation"" - A short story & film by Ben Nash - made with Midjourney, Pika, D-ID, Splash Pro Music, Coqui, ChatGPT, and CapCut 

 
 
 - VOLUME UP",https://twitter.com/bennash/status/1707909725067599978
Dragon Fire,https://twitter.com/BigDaddyFink/status/1707865583545422185
Soul contrasts: where chaos and harmony coexist.,https://twitter.com/koldo2k/status/1709453820210577650
Will you buy me a drink?,https://twitter.com/girlsofmidjour/status/1706443678451945654
"DADAdance 
Dance of the Dada, no sound, just noise, no viewers just hearts. Explode, evolve, is it AI or is it the 20s, not 20s, 30s, not 30s, 15s... No thinking, just writing, no writing, just DADA Dancing.

 + 

 + Capcut + MusicGenAi
  … Show more",https://twitter.com/domingoypablo/status/1708637739384553658
Ready for spine-tingling creativity? Dive into a world of  Spooktacular Halloween prompts! Unleash your writing magic with us.   Explore: https://promptbase.com/prompt/spooktacular-halloweens…,https://twitter.com/DiePlastikkarte/status/1712411200682692897
"60 ferramentas de IA para substituir seu trabalho chato:

1. Imagem

- Leap AI
- Segmind
- Midjourney

2. Pesquisa

- ChatGPT
- Perplexity
- Bing Chat

3. Escritura

- Jasper
- Writesonic
- Hemingway

4. CopyWriting

- TextBlaze
- AdCopy
- Copy AI

5. Website

- 10Web
- Style AI… Show more",https://twitter.com/TextoCriativo/status/1707056246405095541
"community  Twitter       
  ai       
 drawing  art      
gm",https://twitter.com/leesung_78/status/1708871110295724278
New Life,https://twitter.com/HypsenV/status/1709584671091110096
Wildlife in Color,https://twitter.com/LeQuackOd/status/1709116324444864858
"Cleansing Storm
Washing away creative blocks

The rains come to cleanse and renew the creative spirit. Let go of stubborn resistance and doubt so your imagination may flow freely again. The storm leaves fresh opportunity in its wake.

(Oracle Card / AI Generated / Midjourney /…",https://twitter.com/MagikChance/status/1711699442695651381
"""Chasing Peace""

Give peace a chance in our heart.",https://twitter.com/delamesa2018/status/1713727852829638738
「HalloweenNight」,https://twitter.com/tsukuyomi2021/status/1712093189786444273
"Working with Midjourney 
https://twitter.com/KhoaVuUmn/status/1693284849442754625/video/1…",https://twitter.com/OdedRechavi/status/1704499812677071359
Rider,https://twitter.com/Magicianug/status/1708279200493514944
Creepy Orbs in the Forest,https://twitter.com/Fear_Tearsjs/status/1709578269203325259
Tears Of Steel,https://twitter.com/RedsNotAnArtist/status/1705193404974453067
The Stay At Home Gynoid.,https://twitter.com/ai_altdims/status/1712483262596309427
"""Beach Elves""",https://twitter.com/KIAI4RT/status/1713193439691718830
"3) Designing My Midjourney Profile

Took me some time to find the option that allows me to adjust profile photo and header in MJ.

I made a video about where to find it.",https://twitter.com/michael_brig/status/1704832859511341552
Good night. Sweet dreams.,https://twitter.com/rin22cal51yn/status/1706301819155067351
"GM GN  

 X 

 space “The Crypto Pawnshop” is out now 

Thank you so much 

 and 

 for having me in the beautiful shop ~~~ 

Mine is trading card game called, “Rose - Jewel Angels” 

Made with 

 
 
 

Link… Show more",https://twitter.com/Sko_hr/status/1710108202950705180
"Here's a hot take... 

𝗜 𝗱𝗼𝗻'𝘁 𝗯𝗲𝗹𝗶𝗲𝘃𝗲 𝗶𝗻 𝗔𝗜 𝗿𝗲𝗽𝗹𝗮𝗰𝗶𝗻𝗴 𝗵𝘂𝗺𝗮𝗻 𝗰𝗿𝗲𝗮𝘁𝗶𝘃𝗶𝘁𝘆. 

Let me explain…

In the last 12 months, AI has been all the rage. 

Every viral post has been all about ChatGPT, Midjourney, Dall-E and many others.

These AI tools… Show more",https://twitter.com/DaleHarrisPro/status/1710039615543869603
"""Prime is now $179, but few know this saving hack.

Think you're getting the best deal when you shop online? Don't buy a single thing until you try this - you won't regret it.""",https://twitter.com/Shopping_Tools/status/1707396253250711620/analytics
"""My boss thinks I'm an AI genius, (I'm not) it's because I read The Deep View (and he has no idea it exists.)"" -Deep View Reader",https://twitter.com/theDeepView/status/1705919761320923333/analytics
Introducing new AI artwork - MEDITERANIAN VISTA I -immerse yourself in a world where creativity and technology collide! -  PRINThttps://pictorem.com/855488/Mediteranian%20Vista%20I.html…,https://twitter.com/aiart_Vuletta_J/status/1708120801990316247
The idol of pain calls to all.,https://twitter.com/TArbalest/status/1709531311244030338
"Good morning, good afternoon or good evening wherever you are …       

Quote of the day:     

""The future belongs to those who believe in the beauty of their dreams."" - Eleanor Roosevelt

Have a great Friday!

   

… Show more",https://twitter.com/bobcrypto13/status/1710189639770722408
"Yesterday I didn't interact much here

But spent too much time on  digging an African rabbit hole

Feels like a breakthrough",https://twitter.com/uriraveh/status/1706900202051776765
「CastleNight」,https://twitter.com/tsukuyomi2021/status/1709209437859418295
In memoriam ¹⁸,https://twitter.com/HypsenV/status/1705478237889925488
Gain Trusted Insights on Today’s Biggest Stories. Only $1/Week.,https://twitter.com/WSJ/status/1702717224216113460/analytics
Beyond love and hate,https://twitter.com/Magicianug/status/1706696344893800672
Good night Fam,https://twitter.com/CadizFFM/status/1704957578953007144
Summer life. 1.,https://twitter.com/mechanicmind_ai/status/1710342416484728964
"Trailer: Academai (Midjourney & 

)

There's a tale that lies beyond these walls
And you, travellers! If you've made it this far,
You've already heard Soph's melodies..

Images: Midjourney
Videos: 
Sounds & Edit: CapCut",https://twitter.com/Macbaconai/status/1709989281765130496
This pyramid is more than just a triangle. It's a portal to another dimension.,https://twitter.com/Malzahran2/status/1712807871153377739
"10 ATMOSPHERIC SCENES IN MIDJOURNEY 

- Old Library
- Urban Rain
- Abandoned Ruins
- Train Station at Dawn
- Tropical Thunderstorm
- Mountain Summit
- Country Sunset
- Winter Wonderland
- Soothing Hot Springs
- Bustling Market

Prompt: movie still, photo of an astronaut, [SCENE],… Show more",https://twitter.com/ciguleva/status/1705828168870010966
"This portrait depicts the natural beauty of a woman on a secluded beach. The peaceful atmosphere is enhanced by the rhythm of the waves, resulting in an image that is both sophisticated and authentic. 
  
©Klareg",https://twitter.com/_klareg/status/1711757269963075784
Abstract Beast Revival,https://twitter.com/LeQuackOd/status/1708149957088141436
What ai app have yall been using? Midjourney?,https://twitter.com/scrofanoswift/status/1708492372873740528
"Last night was a great success as Borat would say extremely satisfied with this piece 

 Good Morning",https://twitter.com/AiDeiTies/status/1707383988904505449
"Thanks for the Promptshare  I got these 

 Prompt  Alt",https://twitter.com/artifairy_ai/status/1708201375547400463
Fill me with love,https://twitter.com/Arteligente/status/1707856864979886559
"PROMPT CHALLENGE 17 #: Mike Mignola 

Prompt : [ concept  or character ], style of Mike Mignola --ar 9:16 --v 5.2

You can try —v 5.1  and style raw too  

 Inviting all AI artists.",https://twitter.com/Ashokkumarpndy/status/1709120146332340384
"Rate this image: 1 - 100 
.",https://twitter.com/AiWomanz/status/1707854940515733984
"New magic item images up for grabs at Malice Inn & Tavern! Check Out These 10 Midjourney Prompts and dazzle your players.

Please enjoy and share! 
~~~~~
https://maliceinnandtavern.com/check-out-these-10-midjourney-prompts-for-creating-magic-items-featuring-beautiful-images/?utm_campaign=coschedule&utm_source=twitter&utm_medium=MaliceInnTavern&utm_content=Check%20Out%20These%2010%20Midjourney%20Prompts%20For%20Creating%20Magic%20Items%2C%20Featuring%20Beautiful%20Images…",https://twitter.com/MaliceInnTavern/status/1709633644350828829
"When Amazon hands you lemons make lemonade.  thanks to  I can.              #  . 
!  https://vm.tiktok.com/ZGJc4JXob/",https://twitter.com/tismyart/status/1709851699274248499
Kids in school says that im already dead,https://twitter.com/matifrackowiak/status/1709654117864374326
"108+ Sales

10x, 5 Ratings

Grab these 159 Watercolor Animal Nursery Art  Midjourney Prompts

To get it:

1. RT this tweet
2. Reply 'CUTE'
3. Follow me",https://twitter.com/ItsAivik/status/1708580077779185699
landscape of departure,https://twitter.com/Basil_Pepper/status/1711870605442826691
"Try this  Midjourney Art.

Modelshoot Style, Beautiful albino mermaid with silky hair and big reflective green eyes, shimmering eyeshadow,

[Prompt is in Alt / Description]

       

Prompt Result.",https://twitter.com/AnimeAuraRealm/status/1709293083006038206
"Good morning, good afternoon or good evening wherever you are …   

Quote of the day:  

""Slow down and enjoy life. It's not only the scenery you miss by going too fast - you also miss the sense of where you are going and why."" - Eddie Cantor

 …",https://twitter.com/bobcrypto13/status/1708936100364849240
"With this smile, I end my day
I wish you a good night / day and sweet dreams",https://twitter.com/KIAI4RT/status/1708185692268908632
"""Dreaming at the top of the world.  Don't look down!""  midjourney",https://twitter.com/hildiebird/status/1709064483896021213
upgraded software,https://twitter.com/beholdersai/status/1709298368873132393
GN/GM World,https://twitter.com/tokage522/status/1711793184089718892
"Day 5 of the   Azurian creativity challenge is in the books

While I officially did this piece last night, I wanted to show it off for the creativity & expanding my comfort zone 

2 - 3 hours of prompting and pushing my Midjourney subscription to the limits, I finally… Show more",https://twitter.com/NFT_Dee/status/1709215150228541823
Angels of this world,https://twitter.com/EvropaXIV/status/1703896737327317464
"old city

 |  |",https://twitter.com/aest_artificial/status/1709991851401371841
"cat city

 |  |",https://twitter.com/aest_artificial/status/1709908797366387005
Lady in Red,https://twitter.com/PepengPayatAI/status/1713584607399116940
"ChatGPT, Midjourney, Firefly, Stable Diffusion, Claude, Runway, Pika, Meta AI, Bard...

Lost in the sea of AI tools?

I'm working on an idea that can solve this problem. I'll share it soon, and I'm really curious about what you think.

Stay tuned!",https://twitter.com/doganuraldesign/status/1713173003260112933
You and Me Tonight - Aurra,https://twitter.com/BigDaddyFink/status/1708232753014095892
"Lunar Lullaby.

Check my bio to learn how to craft the best AI ART image prompts.

    

See this Instagram post by",https://twitter.com/breakmatrix/status/1712659414551789584
"thank you for the 30 subscribers 


If you like my work don't hesitate to like and subscribe to see more content 

https://chizudesign.etsy.com",https://twitter.com/Chizunette/status/1710009583580680296
"Hoping you have a peaceful night.

    

https://tiktok.com/t/ZT8Mmm5aV/",https://twitter.com/TheRezmyra/status/1708637278128505017
What's he looking at?,https://twitter.com/fifty7fifty7/status/1710980157899673985
Good morning Fam,https://twitter.com/CadizFFM/status/1712393527341023565
"doomsday clock

 |  |",https://twitter.com/aest_artificial/status/1710286284546293810
Survey,https://twitter.com/lemncake/status/1704635493634163074
"Are you looking for a professional  designer?
Fiverr makes your  easier! Hire this freelancer and blow up the internet with your next !How? Just follow my link",https://twitter.com/OxWales/status/1706100645969699163
"greet

 |  |  |",https://twitter.com/aest_artificial/status/1709976751689044138
Good morning. Have a nice day.,https://twitter.com/rin22cal51yn/status/1708247096627700074
"Donald Trumps first Origami book coming out soon.

Works of Donald Trump Volume 1.

Created by Midjourney Artificial intelligence.",https://twitter.com/FearlesFlourish/status/1709906965550301693
"Great morning!
May your day be filled with curiosity and wonder, like the aqualux nymph, emerging from the water to experience the world around it.",https://twitter.com/beholdersai/status/1710291897384648895
Ice cream,https://twitter.com/Noobster_AI/status/1707343496313704902
Sometimes it's the little things. I love the catchlight in her eye on this piece.,https://twitter.com/Nerbts/status/1706057265537831086
The Benefits of Midjourney AI Art for Artists - https://wp.me/p9Q0qo-1Dy,https://twitter.com/blockode/status/1713498762168176718
"GPT-4 and other cutting-edge AI models are at your service at Rochat AI Labs!  

Come explore AI Labs on http://rochat.ai NOW and find your favorite models. Let's dive into a world of endless possibilities!",https://twitter.com/Rochat_AI/status/1709983320422158761
"Popular comic book styles you can use in Midjourney prompts.

Here are 4 styles to add to your prompting toolbox.

Graphic novel
Comic book (comic book style)
Comic strip (comic strip panel)
Manga

Outputs have differences between styles, some more noticeable than others.

Pick… Show more",https://twitter.com/saana_ai/status/1705075663559114831
Thousand eyes,https://twitter.com/imagineAiart/status/1709290344775643414
"Good morning, Xers!

Starting a busy and complicated Friday. 
Wish me luck, see you on the other side!",https://twitter.com/Tazibao22/status/1707622984112869838
"""Fragility"" (Series)",https://twitter.com/KIAI4RT/status/1710324535793238286
"- Holograms 

Have Fun, Post Your Best, & Tag Your Friends! 

Prompt In Description",https://twitter.com/aiWerx/status/1710304200528154637
_princess,https://twitter.com/awful_piper/status/1713857382822945066
BlackCanvas Ai Art,https://twitter.com/nft_blackcanvas/status/1711413326645793010
"So, I went ahead and made a side by side comparison between 

 and Dalle-3 from 

 using a few prompts.
My takeaway is that both will have its place. Dalle-3 is a massive step forward in usability and overall creates more accurate images to what I have prompted… Show more",https://twitter.com/GlennHasABeard/status/1708130935692992969
"""We have to talk""",https://twitter.com/KIAI4RT/status/1709917964412108924
"New ""WOrriors"" collection coming soon 
Check  https://opensea.io/StoikAdesign
.",https://twitter.com/StoikAdesign/status/1708600510599594446
Good night. I wish you pleasant dreams,https://twitter.com/maxim_wcg/status/1707825856075141182
"You can use DALL-E 3 inside Bing to create product mockups

Simple prompts work well unlike Midjourney 

Prompt:  Wall clock product mockup",https://twitter.com/goaimode/status/1708156834345832613
"Beauty & Dragon 

 MIDJOURNEY PROMPT CHALLENGE 

 Check out this amazing image generated with  ! 

 Feel free to customize the template according to your preferences.

 Remember to include an appealing image showcasing the results to make it even… Show more",https://twitter.com/ElixonXH/status/1709245012536635539
"Gambar AI Midjourney. Kagum betul hasilnya.

""A realistic image of a palestinian young girl, 10 years old, in a war gaza city, her facial expression is one of confusion and despair, the background shows the destruction, buildings collapsed, rubble, fire and smoke, dramatic…",https://twitter.com/acaiijawe/status/1713783142061122001
"Stunning & Glowing 

 MIDJOURNEY PROMPT CHALLENGE 

- Share your creations here if you like it.",https://twitter.com/ElixonXH/status/1706548410441154653
"Gn everyone
Have a good night's sleep
See you all tomorrow",https://twitter.com/Nimox_AI/status/1705452327606308882
Germination,https://twitter.com/sTomo_dtmxdogs/status/1709408947713802470
Catch and never let go,https://twitter.com/matifrackowiak/status/1709290975292539084
"Good night, X.",https://twitter.com/Tazibao22/status/1708221530960716217
Goodmorning creative friends,https://twitter.com/Malzahran2/status/1711301765310628295
"FICTION AND IMAGINATION OF CATS THROUGH 'S PHOTOGRAPHY
In the future, cats have undergone a remarkable evolution, combining innate charm with unprecedented intelligence. These feline friends possess advanced cognitive abilities, allowing them to understand and react to…",https://twitter.com/DauthanhLong/status/1713825485208293657
"Come on Midjourney, where you at dawg?",https://twitter.com/bennash/status/1707402265600925700
"MidJourney v5 can almost create a proper manul, interesting.",https://twitter.com/Nemo_Literam/status/1710375998129127549
"I'm having a ""philosophical talking"" with ChatGPT 4 with Dall-E 3 extension. After like an hour of discussion, I've asked ""it"" to show me a contrast of human nature. 

I'm stunned. Like for real, I'm using ChatGPT since day 1, Midjourney and Stable Diffusion for a while. But my…",https://twitter.com/realschism/status/1713276047003693185
You got a problem with my hat?,https://twitter.com/fifty7fifty7/status/1711211531902537746
"Stable Diffusion Tutorial: How to generate MidJourney quality photographic images

Stable Diffusion requires a bit more prompt and parameter finessing to achieve quality results. Understanding it will broaden your knowledge of prompting in general. Let's get into it...",https://twitter.com/z3pio_/status/1706659680779714634
"Isn't it adorable? 
PROMPT SHARE  ""A cute, innocent lemon wearing a headphone enjoying the sun at the beach.""",https://twitter.com/sweetos_art/status/1705056597838626875
"Prediction:

- DALL-E 3 will be the image generator for the masses.
- Midjourney will remain the image generator for the pros. 

And the super pros will use both, combined with inpainting / generative fill and other additional tools for ultimate control.",https://twitter.com/AIandDesign/status/1708153208332578832
"FASHION: DALLE-3 vs MIDJOURNEY

I wanted to show a quick comparison between the 2 AI image generators when dealing with fashion-related prompts. 

Let's dive in ...",https://twitter.com/ai_artworkgen/status/1709891001286893734
"Greetings!  Today, I'm excited to share some CAT  themed prompts from 

, where I use Kaiber, Midjourney, & Pikalabs to create short content.

Feel free to use them and share your own cat themed creations.",https://twitter.com/bhairav97/status/1708843545187299640
"[Prompt Reveal]

“Hyphae” 

The long, branching filaments of which the mycelium of a fungus is formed.

Try it! Prompt in Alt.",https://twitter.com/DeRosaDesigns/status/1705662139397030097
"ALLIE and NAOMI
(A daily YA Science Fiction novel exclusive to X. Sixteen-year-old Allie joins forces with the crew of an ancient spaceship to track down a fleet led by a genocidal AI.)

                                               SEVENTY-EIGHT… Show more",https://twitter.com/ChasingNaomi/status/1708599086319116339
Innocence...,https://twitter.com/EhteshamHayat/status/1708159383031665067
"Which Student Doesn’t Love Stickers? 

Pretty much everyone!

Just can sell them such stickers created with Midjourney 

Sell them on marketplaces like Redbubble, TeePublic, Zazzle and More

$0,50 profit per sticker  

Check Comment and Start Today",https://twitter.com/ItsAivik/status/1711002790879805734
"Foxy spirit
Great prompt",https://twitter.com/refisan17/status/1713593166597624126
Weekeeeeeeend  have an amazing one,https://twitter.com/cap_booya73/status/1713085270357078526
"How to get endless new innovative furniture inspirations on Midjourney?

Here is a generic prompt to run on any LLM that can generate limitless creative prompts to try on any text-to-image tool.

'''
Imagine you are an innovator. Imagine a new innovative household or office… Show more",https://twitter.com/umesh_ai/status/1705526519567884790
It appears that Midjourney accidentally made Barack O'Biden,https://twitter.com/PlankySmith/status/1712406052879093815
Goodmorning my creative friends,https://twitter.com/Malzahran2/status/1712348547784249399
"It's 4:20 somewhere  

 Let's celebrate this moment with some dope   

Pass this post to your buds & follow for more!",https://twitter.com/HighArtwork/status/1708230235555340547
"Happy Halloween!

More art: http://clearimaginations.com",https://twitter.com/aiartgallery3/status/1707362057107210719
Good night. Sweet dreams.,https://twitter.com/rin22cal51yn/status/1710290214382440912
"ALLIE and NAOMI
(A daily YA Science Fiction novel exclusive to X. Sixteen-year-old Allie joins forces with the crew of an ancient spaceship to track down a fleet led by a genocidal AI.)

                                        EIGHTY-SEVEN (233 wds)…",https://twitter.com/ChasingNaomi/status/1711973039410151821
"Good morning, X!",https://twitter.com/Tazibao22/status/1706537833916481542
"Useful  Tools everyone try in 2023!
 Solves anything - ChatGPT (http://openai.com)

 Create arts -
Midjourney (http://midjourney.com)

 Create PPTs - http://Tome.app

 Create videos - kaiber
(http://kaiber.ai)

Below",https://twitter.com/Bharambe2Kiran/status/1706710103733289341
You are all obsolete,https://twitter.com/HoHoHo420Santa/status/1707456257689583825
"hollow 

 |  |",https://twitter.com/aest_artificial/status/1709282169380598137
Invasion,https://twitter.com/DevionMinden/status/1710402673835381079
"This is today's my Atelier-2 artwork here. happy if you like this artwork.. : )

water bridge goddess platinum with  230928 via",https://twitter.com/chair_house/status/1707539561482694844
"""Good night"" 

 day 
 

 5 default style",https://twitter.com/voxeloops/status/1709568513957151208
Witch's Enchantment,https://twitter.com/imagineAiart/status/1710033377129349470
"Explore a detailed comparison between   and  , focusing on text generation, graphics quality, user customization, market positioning and pricing.",https://twitter.com/kallipatira/status/1709940933704450127
"How to find new storylines in :

There are days when creativity gives one tons of inspiration for prompts to explore. Then there are others where we have to try to kickstart the creative process somehow.

Something I love to do when seeking new inspiration is test… Show more",https://twitter.com/iamneubert/status/1709255591917432985
"Forget Midjourney. Here is a free alternative. 100img/mo free
https://getimg.ai",https://twitter.com/InfoDroplets/status/1706421094029156780
"Shop - Shopping - Shopped !

Have a look at

http://LOVECARPEDIEM.ETSY.COM

Code: YES10 gets you $10 off a purchase above $40",https://twitter.com/cipomagic/status/1711449038430581062
swirling Fibonacci spiral of solar energy,https://twitter.com/theartofweb/status/1709191077876351028
"How to be a successful (ai)art account on 𝕏!

1. Make lots of art using ai platforms like Midjourney, StableDiffusion, Dall-E, and the 100s of other platforms available for premium or for free.

2. Post your art frequently, every hour even if you've got lots to share. Always say… Show more",https://twitter.com/Morph_VGart/status/1709297329092624605
"Late entrance lol 
Thanks for the tag 

 

Prompt - frankenstein::pink::paint --ar 9:16 --s 500 --c 22",https://twitter.com/fifty7fifty7/status/1710852178443964752
"She's looking awfully composed amidst a disaster in the forest. Unless... she caused it?  No, can't be. She is a sweet innocent kimono girl. Right...?",https://twitter.com/Caelitus_/status/1707808906355806281
"With restaurants hurting for staff, teenagers are making up a greater share of their workforce. But some say the industry isn’t doing enough to protect its youngest employees.",https://twitter.com/barronsonline/status/1690081563319451648/analytics
https://buff.ly/3P4liuL  Looking to transfer your midjourney subscription to a different Discord account? Follow these easy steps and keep enjoying our services seamlessly!,https://twitter.com/thedigitalverse/status/1711740869101998538
The Midjourney Cheat Sheet (V5) by,https://twitter.com/SarmalutaI/status/1710370955745210830
coffee break,https://twitter.com/tanyavert/status/1709037552227729686
Here's how to fly business class for the price of economy.,https://twitter.com/Shopping_Tools/status/1702314253842051210/analytics
"GLIB YIPS in her sleep.
Jack scratches her ears. “Bad dream, buddy?”
“Yes. I dreamed about upgrades for 2Blue, latinum handcuff earrings for Lola, and drunken stupors for you. I got nada.”
“What ya want?”
“Something . A blue chesterfield with stripes.”",https://twitter.com/ChasingNaomi/status/1709860543933403389
A few random snaps with my AI camera from this week,https://twitter.com/phobography/status/1713236939237654753
Beauty cyberpunk Girl,https://twitter.com/cap_booya73/status/1709513056055673206
"Good night dear friends  

Free Mind X Collection. ""As time passes, the ""mind"" begins to be reborn in a different galaxy with a new energy, in different bodies.  

 
1/1 
50 xtz    

https://objkt.com/asset/KT1AfTKRTvcGR43iFeHLr4Sdv8NkWksyvzrE/14…",https://twitter.com/BerkerDalmis/status/1706375655800127995
Good morning,https://twitter.com/cap_booya73/status/1709817437451898994
"Do you want to personalize one of your favorite characters? DM me 

If you like my work don't hesitate to like and subscribe to see more content",https://twitter.com/Chizunette/status/1709266092810506445
"""Good night"" 

 style cute",https://twitter.com/voxeloops/status/1709948914512936966
"""When it feels scary to jump, that is exactly when you jump, otherwise you end up staying in the same place your whole life.""",https://twitter.com/sassymimosa/status/1711159657606115372
「Blue ★ Night」,https://twitter.com/tsukuyomi2021/status/1713491151070822653
I asked Midjourney to generate an image inspired after today's events the prompt was 'when the dopamine is done' and it turned out quite good!,https://twitter.com/2dogs2000miles/status/1710169152197959997
"Poetic Prompt Share:

Underwater 
Dappled Moiré patterns of light 
Upon her.

  

How can you use this image prompt?",https://twitter.com/patricialeveq/status/1713560521172283667
"MIDJOURNEY PROMPT SHARE:

All images share the same prompt below. Different generations. 

Sample Prompt:
digital illustration, glowcore, determined woman facing the csmera, double exposure of city streets in neon, bold colours and shadows, --ar 4:5

Try it out!",https://twitter.com/PromptlyAI_YT/status/1712499229590016391
